nRegisto,dci,nome_medicamento,forma_farmaceutica,dosagem,tamanho_embalagem,cnpem,pricePVP,pricePVPnotified,priceUtente,pricePensionist,commercialized,isGeneric,infoUrl
5835582,Cefaclor,Ceclor,Pó para suspensão oral,250 mg/5 ml,1 unidade(s) - 120 ml,50004727,"€ 9,69",,"€ 3,00","€ 1,55",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d21984906d5d11e2a64cad3a53837cde
5353107,Cefaclor,Ceclor,Pó para suspensão oral,375 mg/5 ml,1 unidade(s) - 120 ml,50058746,"€ 13,34",,"€ 4,14","€ 2,13",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f8ffbd306da411e2a8408cba5e1a385a
2361186,Cefaclor,Ceclor Retard,Comprimido de libertação modificada,750 mg,16 unidade(s),50019562,"€ 19,10",,"€ 5,92","€ 3,06",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=8af943306d5711e2b739a0dcebbe42bd
4682498,Cefixima,Cefixima Neocef 100 mg/5 ml Pó para Suspensão Oral,Pó para suspensão oral,20 mg/ml,1 unidade(s) - 60 ml,50005227,"€ 4,28",,"€ 1,33","€ 0,21",Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a4b761806d5711e2991b80275f71f192
5345855,Cefixima,Cefixima Aurobindo,Comprimido revestido por película,400 mg,8 unidade(s),50004778,"€ 8,58",,"€ 2,11","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ab2d64d06da011e2b965cf224c244465
5722681,Cefixima,Cefixima Neocef 100 mg/5 ml Pó para Suspensão Oral,Pó para suspensão oral,20 mg/ml,1 unidade(s) - 120 ml,50005235,"€ 7,42",,"€ 2,30","€ 0,37",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a4b761806d5711e2991b80275f71f192
9725200,Cefixima,Tricef,Pó para suspensão oral,20 mg/ml,1 unidade(s) - 60 ml,50005227,"€ 5,36",,"€ 2,41","€ 1,29",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=cc9e9dd06c8a11e296eeb8b9447ff231
5736343,Cefixima,Cefixima Generis,Comprimido revestido por película,400 mg,8 unidade(s),50004778,"€ 9,37",,"€ 2,90","€ 0,47",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=98a465c0a38811e78eccadb7d05dfbb1
2728996,Cefixima,Neocef,Comprimido revestido,400 mg,8 unidade(s),50004778,"€ 16,62",,"€ 10,15","€ 7,72",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a24ddb906d5711e295ea83e16ff17b23
9725119,Cefixima,Tricef,Comprimido revestido por película,400 mg,8 unidade(s),50004778,"€ 17,29",,"€ 10,82","€ 8,39",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e10e17a06c8a11e2abc3dbc5f7fdbfff
2391498,Cefotaxima,Cefotaxima Labesfal 500 mg Pó para solução injectável IM/IV,Pó para solução injetável,500 mg/2 ml,1 unidade(s) - 2 ml,50004875,"€ 4,60",,"€ 4,60","€ 4,60",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e7b808806d5d11e2be8283c0ece83556
5752720,Cefoxitina,Cefoxitina Basi,Pó para solução injetável,1000 mg,10 unidade(s),50173820,"€ 20,97",,"€ 20,97","€ 20,97",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c0e4e1c0b00511e7b1bf8365d4806399
5722384,Cefradina,Cefradur,Pó para suspensão oral,250 mg/5 ml,1 unidade(s) - 120 ml,50067818,"€ 5,36",,"€ 1,66","€ 0,86",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f0b5d2506d5d11e2a186b2b3d06d87cd
9422501,Cefradina,Cefradur,Cápsula,500 mg,16 unidade(s),50067648,"€ 5,36",,"€ 1,66","€ 0,86",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7a4508c06dbc11e287bbca64e20bd7dd
9540906,Cefradina,Cefradur,Comprimido revestido,1000 mg,16 unidade(s),50067699,"€ 12,04",,"€ 3,73","€ 1,93",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f05255906d5d11e28578d104c5128661
5468368,Ceftarolina fosamilo,Zinforo,Pó para concentrado para solução para perfusão,600 mg,10 unidade(s) - 20 ml,50122975,"€ 616,68",,"€ 616,68","€ 616,68",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=bbb9d9006e5911e2b862918ca083e1ff
2675692,Ceftriaxona,Ceftriaxona Labesfal 500 mg Pó e Solvente para Solução Injectável (IM),Pó e solvente para solução injetável,500 mg/2 ml,1 unidade(s) - 2 ml,50003771,"€ 3,84",,"€ 1,19","€ 0,19",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ffaadcb06d5d11e28644cb6934c71503
9699017,Ceftriaxona,Ceftriaxona Mesporin 500 mg Pó e Solvente para Solução Injectável IM,Pó e solvente para solução injetável,500 mg/2 ml,1 unidade(s) - 2 ml,50003771,"€ 3,84",,"€ 1,19","€ 0,19",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c41f46306d6311e2b253df5956153863
5722145,Cefuroxima,Cefuroxima Generis,Comprimido revestido por película,250 mg,16 unidade(s),50018299,"€ 5,97",,"€ 1,85","€ 0,30",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=cef825305a7211e7b636c85f5c5ae7f1
5337084,Cefuroxima,Cefuroxima Ratiopharm,Comprimido revestido por película,250 mg,16 unidade(s),50018299,"€ 5,97",,"€ 1,85","€ 0,30",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=556a75706db311e28a20f1c7130cb7a4
5722152,Cefuroxima,Cefuroxima Generis,Comprimido revestido por película,500 mg,16 unidade(s),50018337,"€ 6,68",,"€ 2,07","€ 0,33",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=dfc8f4705a7211e78a9d9a5f1dd6d974
5337282,Cefuroxima,Cefuroxima Ratiopharm,Comprimido revestido por película,500 mg,16 unidade(s),50018337,"€ 6,68",,"€ 2,07","€ 0,33",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=52f864006db311e2bad0a0285516a1cb
8780700,Cefuroxima,Zoref,Granulado para suspensão oral,125 mg/5 ml,1 unidade(s) - 100 ml,50018345,"€ 9,97",,"€ 3,09","€ 1,60",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9a2d9a306c8b11e2a07ebec884b69e02
5837083,Cefuroxima,Zipos,Comprimido revestido por película,250 mg,16 unidade(s),50018299,"€ 8,76",,"€ 4,64","€ 3,09",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=047f6e306d6911e2b173fa79521f9e3b
5811187,Cefuroxima,Zoref,Comprimido revestido por película,250 mg,16 unidade(s),50018299,"€ 8,76",,"€ 4,64","€ 3,09",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=969705f06c8b11e29272aea9d5f85c7c
3090685,Cefuroxima,Zoref,Granulado para suspensão oral,250 mg/5 ml,1 unidade(s) - 100 ml,50007955,"€ 17,09",,"€ 5,30","€ 2,73",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c0a3c8006c8711e2a3eedd5e398b73fa
5841283,Cefuroxima,Zipos,Comprimido revestido por película,500 mg,16 unidade(s),50018337,"€ 13,95",,"€ 9,34","€ 7,60",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=40d688806d5711e2947ad5a246d29323
5811286,Cefuroxima,Zoref,Comprimido revestido por película,500 mg,16 unidade(s),50018337,"€ 13,95",,"€ 9,34","€ 7,60",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=829a4b206c8b11e2a740e657aee67164
5686076,Celecoxib,Celecoxib Generis,Cápsula,100 mg,20 unidade(s),50026186,"€ 1,55",,"€ 0,81","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=4131872094d411e4a4058b45c7127452
5895834,Celecoxib,Celecoxib ratiopharm,Cápsula,100 mg,20 unidade(s),50026186,"€ 1,83",,"€ 1,09","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=efbb6fad1a5482f1e050a8c0342957d2
5686118,Celecoxib,Celecoxib Generis,Cápsula,200 mg,20 unidade(s),50026275,"€ 3,17",,"€ 1,78","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=5c89f48094d411e4bc4cc636923af5d5
5478060,Celecoxib,Celecoxib Ratiopharm,Cápsula,100 mg,20 unidade(s),50026186,"€ 1,83",,"€ 1,83","€ 1,83",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ee434ad06e5111e2a8379dc1f594c10e
5686100,Celecoxib,Celecoxib Generis,Cápsula,100 mg,60 unidade(s),50026216,"€ 4,24",,"€ 2,14","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=4131872094d411e4a4058b45c7127452
5895859,Celecoxib,Celecoxib ratiopharm,Cápsula,200 mg,20 unidade(s),50026275,"€ 3,71",,"€ 2,32","€ 0,14",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=efbb6fad1a5582f1e050a8c0342957d2
5437801,Celecoxib,Celecoxib Farmoz,Cápsula,100 mg,20 unidade(s),50026186,"€ 3,39",,"€ 2,65","€ 2,34",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7ba3e7206e5911e2b21aa6a9b0691e6e
5595111,Celecoxib,Celecoxib Ciclum,Cápsula,200 mg,20 unidade(s),50026275,"€ 4,05",,"€ 2,66","€ 0,48",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=0ea8fe306e6311e28cd29001222d64ff
5586979,Celecoxib,Celecoxib Krka,Cápsula,100 mg,20 unidade(s),50026186,"€ 3,58",,"€ 2,84","€ 2,53",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7e08d8306e6411e285308ac97f5bc489
5440755,Celecoxib,Celecoxib Pentafarma,Cápsula,100 mg,20 unidade(s),50026186,"€ 3,58",,"€ 2,84","€ 2,53",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7e1ed2306e5911e28937d21c778d70d2
5584024,Celecoxib,Celecoxib Alter,Cápsula,200 mg,20 unidade(s),50026275,"€ 4,27",,"€ 2,88","€ 0,70",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=db9495608c0111e2b7fbc184a84d60bd
5895842,Celecoxib,Celecoxib ratiopharm,Cápsula,100 mg,60 unidade(s),50026216,"€ 5,47",,"€ 3,37","€ 0,07",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=efbb6fad1a5482f1e050a8c0342957d2
5437850,Celecoxib,Celecoxib Farmoz,Cápsula,200 mg,20 unidade(s),50026275,"€ 5,56",,"€ 4,17","€ 3,60",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7c6e14f06e5911e2b96fe9beb3988189
5437827,Celecoxib,Celecoxib Farmoz,Cápsula,100 mg,60 unidade(s),50026216,"€ 6,34",,"€ 4,24","€ 0,94",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7ba3e7206e5911e2b21aa6a9b0691e6e
5686126,Celecoxib,Celecoxib Generis,Cápsula,200 mg,60 unidade(s),50026305,"€ 8,42",,"€ 4,69","€ 0,00",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=5c89f48094d411e4bc4cc636923af5d5
5587126,Celecoxib,Celecoxib Krka,Cápsula,200 mg,20 unidade(s),50026275,"€ 6,16",,"€ 4,77","€ 4,20",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=843755606e6411e28bf88a8b36612fd6
5440821,Celecoxib,Celecoxib Pentafarma,Cápsula,200 mg,20 unidade(s),50026275,"€ 6,16",,"€ 4,77","€ 4,20",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7f3105806e5911e294a5f02ce36efac8
3195187,Celecoxib,Celebrex,Cápsula,100 mg,20 unidade(s),50026186,"€ 5,57",,"€ 4,83","€ 4,52",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e165e9b06c8c11e29424f795a122c7f8
5478078,Celecoxib,Celecoxib Ratiopharm,Cápsula,100 mg,60 unidade(s),50026216,"€ 5,47",,"€ 5,47","€ 5,47",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ee434ad06e5111e2a8379dc1f594c10e
5895867,Celecoxib,Celecoxib ratiopharm,Cápsula,200 mg,60 unidade(s),50026305,"€ 9,84",,"€ 6,11","€ 0,27",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=efbb6fad1a5582f1e050a8c0342957d2
5437876,Celecoxib,Celecoxib Farmoz,Cápsula,200 mg,60 unidade(s),50026305,"€ 9,97",,"€ 6,24","€ 0,40",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7c6e14f06e5911e2b96fe9beb3988189
5440771,Celecoxib,Celecoxib Pentafarma,Cápsula,100 mg,60 unidade(s),50026216,"€ 9,97",,"€ 7,87","€ 7,02",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7e1ed2306e5911e28937d21c778d70d2
5595129,Celecoxib,Celecoxib Ciclum,Cápsula,200 mg,60 unidade(s),50026305,"€ 11,92",,"€ 8,19","€ 2,35",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=0ea8fe306e6311e28cd29001222d64ff
3196482,Celecoxib,Celebrex,Cápsula,200 mg,20 unidade(s),50026275,"€ 9,68",,"€ 8,29","€ 7,72",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=fa03caf06c8c11e28cd69fcc5d82d36d
0,,,,,,0,,,,,,False,
0,,,,,,0,,,,,,False,
0,,,,,,0,,,,,,False,
9488130,Acetazolamida,Carbinib,Comprimido,250 mg,20 unidade(s),50067222,"€ 6,23",,"€ 0,62","€ 0,31",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a9bd2e706d5d11e2b79dee9f7ad783bc
9488122,Acetazolamida,Carbinib,Comprimido,250 mg,60 unidade(s),50067230,"€ 11,51",,"€ 1,15","€ 0,58",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a9bd2e706d5d11e2b79dee9f7ad783bc
5491790,Cetirizina,Cetirizina Baldacci 1 mg/ml Solução oral,Solução oral,1 mg/ml,1 unidade(s) - 150 ml,50018825,"€ 4,48",,"€ 2,83","€ 0,23",Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=5a4123706db611e29791a14cf1c1044a
5425798,Cetirizina,Cetirizina Generis,Solução oral,1 mg/ml,1 unidade(s) - 150 ml,50018825,"€ 4,48",,"€ 2,83","€ 0,23",Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9ad8e4f06db511e28e68e38bdb131580
2051795,Cetirizina,Zyrtec,Solução oral,1 mg/ml,1 unidade(s) - 150 ml,50018825,"€ 5,36",,"€ 3,71","€ 1,11",Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b63533506c8b11e29dcdac42fde86409
4024782,Cetirizina,Allertek,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3a3c26506da811e2a8d6bc5866205d88
5458229,Cetirizina,Cetirizina Alter Genéricos,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c57e4e306e5911e2a1f2a1ea2edabc05
5589312,Cetirizina,Cetirizina Aurobindo,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d2f2701079ed11e297d5d7ce09ca75b0
4256798,Cetirizina,Cetirizina Bluepharma,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=535116e06da911e2a68be76ec4512204
3866381,Cetirizina,Cetirizina Ciclum,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=34ec65d06da711e2b9ead9c7851b616e
4214599,Cetirizina,Cetirizina Farmoz 10 mg Comprimidos Revestidos por Película,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=285759906da911e29138b23eab134752
4327698,Cetirizina,Cetirizina Germed 10 mg comprimidos revestidos,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ec899be06dac11e29a82994731253b43
4335196,Cetirizina,Cetirizina GP 10 mg Comprimidos revestidos,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=59f5c3906dab11e2a06bb69a165f94d0
3725488,Cetirizina,Cetirizina Mylan,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7a4c4ba06d8311e2ab7ee39b57b58d59
4212296,Cetirizina,Cetirizina Nargoran,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=25c16c706da911e2b6a0e168460fd692
5737465,Cetirizina,Cetirizina Rinocalm,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=8fb54a20a83711e789bba8db3cab1971
5386982,Cetirizina,Cetirizina Sandoz,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7d0ecd906db011e2a663e4627294f4d0
3865383,Cetirizina,Cetirizina Zentiva,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=10aebfb06da711e2b81ead23f7d3196f
5843149,Cetirizina,Cetix,Comprimido para chupar,10 mg,14 unidade(s),50044427,preço livre,,,,Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e74ee8906e3011e2a27ad4dc6f31b8d1
5475256,Cetirizina,Cetix,Comprimido para chupar,10 mg,7 unidade(s),50044435,preço livre,,,,Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e74ee8906e3011e2a27ad4dc6f31b8d1
5876206,Cetirizina,Cetix,Comprimido para chupar,10 mg,21 unidade(s),50201786,preço livre,,,,Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e74ee8906e3011e2a27ad4dc6f31b8d1
5568621,Cetirizina,Heperpoll Maçã,Comprimido para chupar,10 mg,14 unidade(s),50044427,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f231c6106e3011e2b66dcd1b0c8b3d51
4460697,Cetirizina,Histacet,Comprimido revestido,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=dd8190a06daa11e2a50bcf6139c384d4
9717900,Cetirizina,Zyrtec,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=652d79e06cd111e298d381b824a57424
5738000,Cetirizina,Zyrtec,Comprimido revestido por película,10 mg,7 unidade(s),50030280,preço livre,,,,Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=652d79e06cd111e298d381b824a57424
5886874,Cetirizina,Zyrtec IP,Comprimido revestido por película,10 mg,20 unidade(s),50018817,preço livre,,,,Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3d5c8f2d84f74d9488ec9c872aa951e5
5066659,Cetoconazol,Cetoconazol Folicalm,Champô,20 mg/g,1 unidade(s) - 120 ml,50016130,preço livre,,,,Comerc.Comercializado,True,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=663646006d8f11e2898ec61dd39cb50d
9647008,Cetoconazol,Nizoral,Creme,20 mg/g,1 unidade(s) - 30 g,50013173,preço livre,,,,Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=8fb902406d6411e2af6290126c4e022c
9711507,Cetoconazol,Nizoral,Champô,20 mg/g,1 unidade(s) - 100 ml,50025724,preço livre,,,,Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=073cdc906cd111e2b8a7aafae606f6d7
5916705,Cetoconazol,Nizoral,Champô,20 mg/g,1 unidade(s) - 200 ml,50016148,preço livre,,,,Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=073cdc906cd111e2b8a7aafae606f6d7
2274892,Cetoconazol,Tedol,Creme,20 mg/g,1 unidade(s) - 30 g,50013173,preço livre,,,,Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=81265bd06d6711e2962b879fa47a5824
3680592,Cetoconazol,Tedol,Champô,20 mg/g,1 unidade(s) - 200 ml,50016148,preço livre,,,,Comerc.Comercializado,False,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=77d0b7706c8a11e2bbc1ec336acc69a4
